,,,bg_slope,bg_intercept,amplitude,Time,center,sigma,fwhm,height
Cs,-10,1,-0.5861835910087506,1524.0474007074206,21844.097910279503,200.0,2592.60692528382,3.8186996020536492,8.992350196907974,2282.0686542260437
Cs,-110,1,-0.7055526321081431,1838.703361918584,38251.04645259593,200.0,2592.7291830918075,3.5428316945177594,8.342730930884311,4307.277840157916
Cs,-130,1,-1.021992968634638,2658.995787904226,43505.28102265246,200.0,2592.795798539908,3.620704816752757,8.526108116585727,4793.5685872589875
Cs,-30,1,-0.5663276235902173,1475.354342104645,22314.172936545536,200.0,2592.6061128012443,3.8661333337897057,9.104048097074676,2302.57642593437
Cs,-50,1,-0.4691867775097353,1225.6317404267854,23893.140520468693,200.0,2592.6038684328914,3.65998134940852,8.618597281214171,2604.380602922858
Cs,-70,1,-0.6422523824437948,1674.9168895097223,26067.864432641596,200.0,2592.662703439495,3.6054564504259536,8.490200958592045,2884.398670691922
Cs,-90,1,-0.9263730886269121,2407.2792521515953,30817.620269323244,200.0,2592.7956202521464,3.6421278964717496,8.576555613169607,3375.623443284482
Cs,0,1,-0.4844213809816357,1263.4150056766011,21399.807654926848,200.0,2592.5886182971612,3.6724352686724844,8.64792401937534,2324.6940683314456
Cs,10,1,-0.4049879451823043,1055.7925880727246,21795.015901868468,200.0,2592.636311140713,3.718649556467886,8.756750348561708,2338.2019844555552
Cs,110,1,-0.7503938602991126,1954.0935052032112,38401.12332875238,200.0,2592.763638376949,3.6394705390774194,8.57029801483029,4209.357459791281
Cs,130,1,-1.041944266172396,2714.3741557041226,43605.71850414662,200.0,2592.805527117504,3.6528434602164648,8.601788836986936,4762.362751828936
Cs,30,1,-0.5029280773658761,1308.8305306486784,22910.11377086067,200.0,2592.5686262793174,3.674031095963713,8.65168190539727,2487.679946707533
Cs,50,1,-0.8396008691277039,2182.5570851616226,23821.656627237226,200.0,2592.6567251683614,3.754952854559204,8.842238080973106,2530.914994882374
Cs,70,1,-0.5317044277185119,1388.0257668811064,25882.023707296943,200.0,2592.652086507294,3.795042485423566,8.936641945525121,2720.769031203914
Cs,90,1,-0.6306192136074698,1646.0272161101384,31276.540828427405,200.0,2592.7257529720787,3.7112333049184283,8.739286411088013,3362.0993640040065
